onset	duration	trial_type	response_time	stim_file	accuracy
0.6000000000000014	1.0	go	0.0	Go_X	0.0
3.1910000000000025	1.0	go	0.368	Go_O	1.0
5.714999999999996	1.0	go	0.326	Go_O	1.0
8.238999999999997	1.0	go	0.368	Go_X	1.0
10.762999999999998	1.0	go	0.246	Go_X	1.0
13.286999999999999	1.0	go	0.436	Go_O	1.0
15.811999999999998	0.25	stopfail	0.3	Go_O	0.0
18.336	1.0	go	0.358	Go_X	1.0
20.86	0.2	stopfail	0.255	Go_X	0.0
23.384	1.0	go	0.293	Go_O	1.0
25.908	1.0	go	0.376	Go_X	1.0
28.432999999999993	1.0	go	0.311	Go_O	1.0
30.956999999999994	0.15	stopfail	0.402	Go_O	0.0
33.480999999999995	1.0	go	0.298	Go_O	1.0
36.004999999999995	1.0	go	0.408	Go_X	1.0
38.528999999999996	0.1	stopsuccess	0.0	Go_X	1.0
41.06999999999999	0.15	stopsuccess	0.0	Go_O	1.0
43.593999999999994	1.0	go	0.442	Go_X	1.0
46.119	1.0	go	0.219	Go_O	1.0
48.643	0.2	stopfail	0.524	Go_X	0.0
51.167	1.0	go	0.583	Go_O	1.0
53.691	1.0	go	0.478	Go_X	1.0
56.215	0.15	stopsuccess	0.0	Go_O	1.0
58.739000000000004	1.0	go	0.24	Go_O	1.0
61.263999999999996	1.0	go	0.267	Go_X	1.0
63.788	0.2	stopsuccess	0.0	Go_X	1.0
66.312	1.0	go	0.259	Go_X	1.0
68.836	1.0	go	0.262	Go_O	1.0
71.36	0.25	stopsuccess	0.0	Go_O	1.0
73.885	1.0	go	0.228	Go_X	1.0
76.409	1.0	go	0.218	Go_O	1.0
78.93299999999999	1.0	go	0.364	Go_X	1.0
81.457	1.0	go	0.531	Go_O	1.0
83.981	1.0	go	0.359	Go_O	1.0
86.505	0.3	stopfail	0.287	Go_X	0.0
89.02999999999999	1.0	go	0.285	Go_X	1.0
91.55399999999999	1.0	go	0.361	Go_X	1.0
94.07799999999999	1.0	go	0.408	Go_O	1.0
96.60199999999999	1.0	go	0.269	Go_O	1.0
99.12599999999999	1.0	go	0.417	Go_X	1.0
101.651	0.25	stopfail	0.374	Go_O	0.0
104.175	1.0	go	0.225	Go_O	0.0
106.699	1.0	go	0.468	Go_X	1.0
109.223	1.0	go	0.319	Go_O	1.0
111.747	1.0	go	0.353	Go_X	1.0
114.271	1.0	go	0.352	Go_X	0.0
116.796	1.0	go	0.265	Go_O	1.0
119.32000000000001	0.2	stopfail	0.294	Go_X	0.0
121.84400000000001	1.0	go	0.387	Go_X	1.0
124.36800000000001	1.0	go	0.407	Go_O	1.0
126.89200000000001	0.15	stopfail	0.269	Go_O	0.0
129.41699999999997	1.0	go	0.397	Go_O	1.0
131.94099999999997	0.1	stopfail	0.297	Go_X	0.0
134.46499999999997	0.05	stopsuccess	0.0	Go_O	1.0
136.98899999999998	1.0	go	0.308	Go_X	1.0
139.51299999999998	1.0	go	0.388	Go_X	1.0
142.03699999999998	1.0	go	0.441	Go_O	1.0
144.562	1.0	go	0.342	Go_X	1.0
147.086	0.1	stopsuccess	0.0	Go_X	1.0
149.61	1.0	go	0.311	Go_O	1.0
152.13400000000001	0.15	stopfail	0.348	Go_O	0.0
154.65800000000002	1.0	go	0.369	Go_X	1.0
157.183	1.0	go	0.321	Go_O	1.0
159.707	1.0	go	0.251	Go_O	1.0
162.231	1.0	go	0.339	Go_X	1.0
164.755	1.0	go	0.417	Go_O	1.0
167.279	1.0	go	0.578	Go_X	1.0
169.803	1.0	go	0.382	Go_O	1.0
172.32799999999997	1.0	go	0.261	Go_X	1.0
174.85199999999998	1.0	go	0.588	Go_O	1.0
177.37599999999998	0.1	stopsuccess	0.0	Go_X	1.0
179.89999999999998	1.0	go	0.38	Go_X	1.0
182.42399999999998	1.0	go	0.241	Go_O	1.0
184.949	1.0	go	0.319	Go_X	1.0
187.473	0.15	stopfail	0.277	Go_O	0.0
189.997	1.0	go	0.362	Go_O	1.0
192.52100000000002	1.0	go	0.254	Go_X	1.0
195.04500000000002	1.0	go	0.266	Go_X	1.0
197.56900000000002	1.0	go	0.401	Go_O	1.0
200.094	1.0	go	0.388	Go_X	1.0
202.618	1.0	go	0.372	Go_O	1.0
205.142	0.1	stopsuccess	0.0	Go_X	1.0
207.666	1.0	go	0.289	Go_O	1.0
210.19	1.0	go	0.366	Go_X	1.0
212.71499999999997	0.15	stopsuccess	0.0	Go_O	1.0
215.23899999999998	1.0	go	0.332	Go_X	1.0
217.76300000000003	1.0	go	0.419	Go_O	1.0
220.28700000000003	0.2	stopfail	0.309	Go_X	0.0
222.81100000000004	1.0	go	0.395	Go_X	1.0
225.336	0.15	stopsuccess	0.0	Go_O	1.0
227.86	1.0	go	0.257	Go_O	1.0
230.38400000000001	1.0	go	0.353	Go_O	1.0
232.90800000000002	1.0	go	0.393	Go_X	1.0
235.43200000000002	1.0	go	0.42	Go_O	1.0
237.95600000000002	1.0	go	0.317	Go_X	1.0
240.481	0.2	stopfail	0.511	Go_X	0.0
243.005	0.15	stopfail	0.343	Go_O	0.0
245.529	1.0	go	0.314	Go_O	1.0
248.053	1.0	go	0.49	Go_X	1.0
250.577	0.1	stopfail	0.264	Go_X	0.0
253.10200000000003	1.0	go	0.394	Go_O	1.0
255.62600000000003	1.0	go	0.404	Go_X	1.0
258.15000000000003	1.0	go	0.318	Go_X	1.0
260.67400000000004	1.0	go	0.262	Go_O	1.0
263.19800000000004	1.0	go	0.244	Go_O	1.0
265.72200000000004	1.0	go	0.365	Go_X	1.0
268.247	0.05	stopsuccess	0.0	Go_O	1.0
270.771	1.0	go	0.377	Go_X	1.0
273.295	1.0	go	0.406	Go_O	1.0
275.819	1.0	go	0.363	Go_X	1.0
278.343	1.0	go	0.566	Go_O	1.0
280.868	1.0	go	0.48	Go_X	1.0
283.392	0.1	stopsuccess	0.0	Go_X	1.0
285.916	1.0	go	0.284	Go_O	1.0
288.44	1.0	go	0.394	Go_O	1.0
290.964	1.0	go	0.336	Go_X	1.0
293.488	1.0	go	0.324	Go_X	1.0
296.01300000000003	0.15	stopfail	0.31	Go_O	0.0
298.53700000000003	1.0	go	0.43	Go_O	1.0
301.06100000000004	1.0	go	0.347	Go_X	1.0
303.58500000000004	0.1	stopsuccess	0.0	Go_X	1.0
306.10900000000004	1.0	go	0.332	Go_O	1.0
308.634	0.15	stopfail	0.312	Go_O	0.0
311.158	1.0	go	0.468	Go_O	1.0
313.682	1.0	go	0.31	Go_X	1.0
316.206	1.0	go	0.357	Go_O	1.0
318.73	1.0	go	0.538	Go_X	1.0
321.254	1.0	go	0.372	Go_O	1.0
323.779	1.0	go	0.394	Go_X	1.0
326.303	1.0	go	0.375	Go_O	1.0
328.827	0.1	stopsuccess	0.0	Go_X	1.0
331.351	1.0	go	0.375	Go_X	1.0
333.875	1.0	go	0.342	Go_O	1.0
336.40000000000003	1.0	go	0.326	Go_X	1.0
338.92400000000004	0.15	stopsuccess	0.0	Go_O	1.0
341.44800000000004	1.0	go	0.312	Go_O	1.0
343.97200000000004	1.0	go	0.343	Go_X	1.0
346.49600000000004	1.0	go	0.256	Go_X	1.0
349.02000000000004	1.0	go	0.32	Go_O	1.0
351.545	0.2	stopsuccess	0.0	Go_X	1.0
354.069	1.0	go	0.361	Go_X	1.0
356.593	1.0	go	0.263	Go_O	1.0
359.117	0.25	stopfail	0.38	Go_O	0.0
361.641	1.0	go	0.487	Go_X	1.0
364.166	1.0	go	0.604	Go_O	1.0
366.69	0.2	stopfail	0.275	Go_X	0.0
369.214	1.0	go	0.51	Go_X	1.0
371.738	1.0	go	0.78	Go_O	1.0
374.262	0.15	stopfail	0.445	Go_O	0.0
376.786	1.0	go	0.346	Go_O	1.0
379.31100000000004	1.0	go	0.499	Go_X	1.0
381.83500000000004	1.0	go	0.327	Go_X	1.0
384.35900000000004	1.0	go	0.362	Go_O	1.0
386.88300000000004	1.0	go	0.358	Go_O	1.0
389.40700000000004	1.0	go	0.32	Go_X	1.0
391.932	0.1	stopsuccess	0.0	Go_X	1.0
394.456	1.0	go	0.418	Go_X	1.0
396.98	0.15	stopsuccess	0.0	Go_O	1.0
399.504	1.0	go	0.571	Go_O	1.0
402.028	1.0	go	0.368	Go_X	1.0
404.552	1.0	go	0.449	Go_O	1.0
407.077	1.0	go	0.333	Go_O	1.0
409.601	1.0	go	0.469	Go_X	1.0
412.125	0.2	stopfail	0.313	Go_X	0.0
414.649	1.0	go	0.44	Go_X	1.0
417.173	1.0	go	0.34	Go_O	1.0
419.69800000000004	1.0	go	0.283	Go_O	1.0
422.22200000000004	0.15	stopfail	0.215	Go_O	0.0
424.74600000000004	0.1	stopfail	0.485	Go_X	0.0
427.27000000000004	0.05	stopsuccess	0.0	Go_O	1.0
429.79400000000004	1.0	go	0.445	Go_X	1.0
432.31800000000004	0.1	stopsuccess	0.0	Go_X	1.0
434.843	1.0	go	0.445	Go_X	1.0
437.367	1.0	go	0.294	Go_O	1.0
439.891	1.0	go	0.301	Go_X	1.0
442.415	1.0	go	0.252	Go_O	1.0
444.939	1.0	go	0.365	Go_X	1.0
447.464	1.0	go	0.582	Go_O	1.0
449.988	1.0	go	0.331	Go_O	1.0
452.512	1.0	go	0.345	Go_X	1.0
455.036	0.15	stopsuccess	0.0	Go_O	1.0
457.56	1.0	go	0.277	Go_O	1.0
460.084	1.0	go	0.35	Go_X	1.0
462.60900000000004	0.2	stopsuccess	0.0	Go_X	1.0
465.13300000000004	1.0	go	0.241	Go_O	1.0
467.65700000000004	1.0	go	0.36	Go_X	1.0
470.18100000000004	1.0	go	0.429	Go_O	1.0
472.705	1.0	go	0.812	Go_X	1.0
475.22999999999996	1.0	go	0.278	Go_O	1.0
477.75399999999996	0.25	stopfail	0.365	Go_O	0.0
480.27799999999996	1.0	go	0.394	Go_X	1.0
482.80199999999996	1.0	go	0.492	Go_O	1.0
485.32599999999996	1.0	go	0.338	Go_X	1.0
487.84999999999997	0.2	stopfail	0.38	Go_X	0.0
490.37500000000006	1.0	go	0.354	Go_X	1.0
492.89900000000006	0.15	stopfail	0.311	Go_O	0.0
495.42300000000006	1.0	go	0.382	Go_O	1.0
497.94700000000006	1.0	go	0.406	Go_O	1.0
500.47100000000006	1.0	go	0.415	Go_X	1.0
502.99600000000004	1.0	go	0.429	Go_X	1.0
505.52000000000004	1.0	go	0.474	Go_O	1.0
508.04400000000004	1.0	go	0.269	Go_O	1.0
510.56800000000004	1.0	go	0.291	Go_X	1.0
513.092	0.1	stopfail	0.24	Go_X	0.0
515.616	1.0	go	0.364	Go_X	1.0
518.141	1.0	go	0.312	Go_O	1.0
520.665	1.0	go	0.347	Go_X	1.0
523.189	1.0	go	0.306	Go_O	1.0
525.713	0.05	stopsuccess	0.0	Go_O	1.0
528.237	1.0	go	0.389	Go_O	1.0
530.762	0.1	stopsuccess	0.0	Go_X	1.0
533.286	1.0	go	0.683	Go_X	1.0
535.81	1.0	go	0.355	Go_X	1.0
538.334	0.15	stopfail	0.214	Go_O	0.0
540.858	1.0	go	0.599	Go_O	1.0
543.3829999999999	1.0	go	0.362	Go_O	1.0
545.9069999999999	1.0	go	0.306	Go_X	1.0
548.4309999999999	1.0	go	0.357	Go_X	1.0
550.9549999999999	1.0	go	0.415	Go_O	1.0
553.4789999999999	1.0	go	0.428	Go_O	1.0
556.0029999999999	1.0	go	0.359	Go_X	1.0
558.5279999999999	1.0	go	0.404	Go_O	1.0
561.0519999999999	1.0	go	0.304	Go_X	1.0
563.5759999999999	1.0	go	0.287	Go_O	1.0
566.0999999999999	0.1	stopsuccess	0.0	Go_X	1.0
568.6239999999999	1.0	go	0.488	Go_X	1.0
571.149	1.0	go	0.321	Go_X	0.0
573.673	0.15	stopfail	0.268	Go_O	0.0
576.197	1.0	go	0.421	Go_O	1.0
