onset	duration	trial_type	response_time	stim_file	accuracy
55.706	1.0	go	0.0	Go_X	0.0
58.23	1.0	go	0.758	Go_O	0.0
60.755	1.0	go	0.601	Go_O	1.0
63.279	1.0	go	0.709	Go_X	0.0
65.803	1.0	go	0.737	Go_X	0.0
68.327	1.0	go	0.589	Go_O	0.0
70.851	0.25	stopsuccess	0.0	Go_O	1.0
73.376	1.0	go	0.612	Go_X	0.0
75.9	0.3	stopsuccess	0.0	Go_X	1.0
78.424	1.0	go	0.796	Go_O	0.0
80.948	1.0	go	0.807	Go_X	0.0
83.472	1.0	go	0.731	Go_O	0.0
85.997	0.35	stopfail	0.902	Go_O	0.0
88.521	1.0	go	0.874	Go_O	0.0
91.045	1.0	go	0.502	Go_X	0.0
93.569	0.3	stopsuccess	0.0	Go_X	1.0
96.093	0.35	stopsuccess	0.0	Go_O	1.0
98.618	1.0	go	0.617	Go_X	0.0
101.142	1.0	go	0.741	Go_O	0.0
103.666	0.4	stopfail	0.577	Go_X	0.0
106.19	1.0	go	0.733	Go_X	0.0
108.714	1.0	go	0.657	Go_O	0.0
111.239	0.35	stopfail	0.668	Go_O	0.0
113.763	1.0	go	0.831	Go_O	0.0
116.287	1.0	go	0.795	Go_X	0.0
118.811	0.3	stopsuccess	0.0	Go_X	1.0
121.335	1.0	go	0.827	Go_O	0.0
123.859	1.0	go	0.0	Go_X	0.0
126.384	0.35	stopsuccess	0.0	Go_O	1.0
128.908	1.0	go	0.59	Go_X	0.0
131.432	1.0	go	0.762	Go_O	0.0
133.956	1.0	go	0.886	Go_O	0.0
136.48	1.0	go	0.578	Go_X	0.0
139.005	1.0	go	0.797	Go_O	0.0
141.529	0.4	stopfail	0.921	Go_X	0.0
144.053	1.0	go	0.0	Go_X	0.0
146.577	1.0	go	0.608	Go_O	0.0
149.101	1.0	go	0.548	Go_X	0.0
151.626	1.0	go	0.655	Go_X	0.0
154.15	1.0	go	0.667	Go_O	0.0
156.674	0.35	stopfail	0.783	Go_O	0.0
159.198	1.0	go	0.539	Go_X	0.0
161.722	1.0	go	0.751	Go_O	0.0
164.247	1.0	go	0.0	Go_O	0.0
166.771	1.0	go	0.502	Go_X	0.0
169.295	1.0	go	0.73	Go_X	0.0
171.819	1.0	go	0.614	Go_O	0.0
174.343	0.3	stopfail	0.562	Go_X	0.0
176.868	1.0	go	0.788	Go_O	0.0
179.392	1.0	go	0.672	Go_X	0.0
181.916	0.25	stopfail	0.764	Go_O	0.0
184.44	1.0	go	0.0	Go_O	0.0
186.964	0.2	stopfail	0.596	Go_X	0.0
189.488	0.15	stopsuccess	0.0	Go_O	1.0
192.013	1.0	go	0.523	Go_X	0.0
194.537	1.0	go	0.791	Go_X	0.0
197.061	1.0	go	0.651	Go_O	0.0
199.585	1.0	go	0.751	Go_O	0.0
202.109	0.2	stopsuccess	0.0	Go_X	1.0
204.634	1.0	go	0.574	Go_X	0.0
207.158	0.25	stopsuccess	0.0	Go_O	1.0
209.682	1.0	go	0.741	Go_O	0.0
212.206	1.0	go	0.881	Go_X	0.0
214.73	1.0	go	0.0	Go_X	0.0
217.255	1.0	go	0.92	Go_O	0.0
219.779	1.0	go	0.764	Go_O	0.0
222.303	1.0	go	0.472	Go_X	0.0
224.827	1.0	go	0.668	Go_X	0.0
227.351	1.0	go	0.568	Go_O	0.0
229.876	1.0	go	0.539	Go_X	0.0
232.4	0.3	stopfail	0.847	Go_X	0.0
234.924	1.0	go	0.803	Go_O	0.0
237.448	1.0	go	0.855	Go_O	0.0
239.972	1.0	go	0.514	Go_X	0.0
242.497	0.25	stopsuccess	0.0	Go_O	1.0
245.021	1.0	go	0.801	Go_O	0.0
247.545	1.0	go	0.573	Go_X	0.0
250.069	1.0	go	0.681	Go_X	0.0
252.593	1.0	go	0.605	Go_O	0.0
255.117	1.0	go	0.833	Go_X	0.0
257.642	1.0	go	0.532	Go_O	0.0
260.166	0.3	stopfail	0.592	Go_X	0.0
262.69	1.0	go	0.444	Go_O	0.0
265.214	1.0	go	0.72	Go_X	0.0
267.738	0.25	stopfail	0.868	Go_O	0.0
270.263	1.0	go	0.558	Go_X	0.0
272.787	1.0	go	0.69	Go_O	0.0
275.311	0.2	stopsuccess	0.0	Go_X	1.0
277.835	1.0	go	0.762	Go_X	0.0
280.359	0.25	stopsuccess	0.0	Go_O	1.0
282.884	1.0	go	0.769	Go_O	0.0
285.408	1.0	go	0.805	Go_O	0.0
287.932	1.0	go	0.833	Go_X	0.0
290.456	1.0	go	0.613	Go_O	0.0
292.98	1.0	go	0.745	Go_X	1.0
295.505	0.3	stopfail	0.996	Go_X	0.0
298.029	0.25	stopfail	0.768	Go_O	0.0
300.553	1.0	go	0.972	Go_O	0.0
303.077	1.0	go	0.479	Go_X	0.0
305.601	0.2	stopsuccess	0.0	Go_X	1.0
308.126	1.0	go	0.854	Go_X	0.0
310.65	1.0	go	0.0	Go_O	0.0
313.174	1.0	go	0.518	Go_X	0.0
315.698	1.0	go	0.69	Go_O	0.0
318.222	1.0	go	0.606	Go_X	0.0
320.746	1.0	go	0.498	Go_O	0.0
323.271	0.25	stopsuccess	0.0	Go_O	1.0
325.795	1.0	go	0.545	Go_X	0.0
328.319	1.0	go	0.581	Go_O	0.0
330.843	1.0	go	0.553	Go_X	0.0
333.367	1.0	go	0.676	Go_O	0.0
335.892	1.0	go	0.855	Go_X	0.0
338.416	0.3	stopsuccess	0.0	Go_X	1.0
340.94	1.0	go	0.639	Go_O	0.0
343.464	1.0	go	0.955	Go_O	0.0
345.988	1.0	go	0.487	Go_X	0.0
348.513	1.0	go	0.69	Go_O	1.0
351.037	0.35	stopfail	0.694	Go_O	0.0
353.561	1.0	go	0.642	Go_X	0.0
356.085	1.0	go	0.838	Go_O	0.0
358.609	0.3	stopfail	0.674	Go_X	0.0
361.134	1.0	go	0.685	Go_X	0.0
363.658	0.25	stopfail	0.537	Go_O	0.0
366.182	1.0	go	0.716	Go_X	0.0
368.706	1.0	go	0.624	Go_O	0.0
371.23	1.0	go	0.756	Go_O	0.0
373.755	1.0	go	0.887	Go_X	0.0
376.279	1.0	go	0.627	Go_O	0.0
378.803	1.0	go	0.703	Go_X	0.0
381.327	1.0	go	0.883	Go_X	0.0
383.851	0.2	stopsuccess	0.0	Go_X	1.0
386.375	1.0	go	0.515	Go_O	0.0
388.9	1.0	go	0.71	Go_O	0.0
391.424	1.0	go	0.634	Go_X	0.0
393.948	0.25	stopfail	0.806	Go_O	0.0
396.472	1.0	go	0.556	Go_X	0.0
398.996	1.0	go	0.877	Go_O	1.0
401.521	1.0	go	0.736	Go_X	0.0
404.045	1.0	go	0.636	Go_O	0.0
406.569	0.2	stopfail	0.784	Go_X	0.0
409.093	1.0	go	0.692	Go_X	0.0
411.617	1.0	go	0.664	Go_O	0.0
414.142	0.15	stopsuccess	0.0	Go_O	1.0
416.666	1.0	go	0.631	Go_X	0.0
419.19	1.0	go	0.635	Go_O	0.0
421.714	0.2	stopsuccess	0.0	Go_X	1.0
424.238	1.0	go	0.723	Go_X	0.0
426.763	1.0	go	0.798	Go_O	0.0
429.287	0.25	stopfail	0.745	Go_O	0.0
431.811	1.0	go	0.773	Go_O	0.0
434.335	1.0	go	0.641	Go_X	0.0
436.859	1.0	go	0.0	Go_O	0.0
439.384	1.0	go	0.536	Go_X	0.0
441.908	1.0	go	0.0	Go_X	0.0
444.432	1.0	go	0.608	Go_O	0.0
446.956	0.2	stopfail	0.516	Go_X	0.0
449.48	1.0	go	0.472	Go_O	0.0
452.004	0.15	stopsuccess	0.0	Go_O	1.0
454.529	1.0	go	0.551	Go_X	0.0
457.053	1.0	go	0.563	Go_O	0.0
459.577	1.0	go	0.646	Go_X	0.0
462.101	1.0	go	0.834	Go_X	0.0
464.625	1.0	go	0.654	Go_O	0.0
467.15	0.2	stopsuccess	0.0	Go_X	1.0
469.674	1.0	go	0.0	Go_X	0.0
472.198	1.0	go	0.537	Go_O	0.0
474.722	1.0	go	0.645	Go_O	1.0
477.246	0.25	stopsuccess	0.0	Go_O	1.0
479.771	0.3	stopfail	0.82	Go_X	0.0
482.295	0.25	stopfail	0.76	Go_O	0.0
484.819	1.0	go	0.588	Go_X	0.0
487.343	0.2	stopsuccess	0.0	Go_X	1.0
489.867	1.0	go	0.541	Go_X	0.0
492.392	1.0	go	0.638	Go_O	0.0
494.916	1.0	go	0.626	Go_O	1.0
497.44	1.0	go	0.566	Go_X	1.0
499.964	1.0	go	0.714	Go_O	1.0
502.488	1.0	go	0.494	Go_X	0.0
505.013	1.0	go	0.753	Go_O	0.0
507.537	1.0	go	0.693	Go_X	0.0
510.061	0.25	stopsuccess	0.0	Go_O	1.0
512.585	1.0	go	0.789	Go_O	0.0
515.109	1.0	go	0.561	Go_X	0.0
517.633	0.3	stopsuccess	0.0	Go_X	1.0
520.158	1.0	go	0.664	Go_X	0.0
522.682	1.0	go	0.619	Go_O	0.0
525.206	1.0	go	0.607	Go_X	0.0
527.73	1.0	go	0.523	Go_O	0.0
530.254	1.0	go	0.575	Go_X	0.0
532.779	0.35	stopfail	0.53	Go_O	0.0
535.303	1.0	go	0.678	Go_O	1.0
537.827	1.0	go	0.474	Go_X	0.0
540.351	1.0	go	0.686	Go_O	0.0
542.875	0.3	stopsuccess	0.0	Go_X	1.0
545.4	1.0	go	0.965	Go_O	1.0
547.924	0.35	stopfail	0.657	Go_O	0.0
550.448	1.0	go	0.717	Go_X	0.0
552.972	1.0	go	0.656	Go_X	0.0
555.496	1.0	go	0.78	Go_O	0.0
558.021	1.0	go	0.807	Go_O	0.0
560.545	1.0	go	0.675	Go_X	0.0
563.069	1.0	go	0.0	Go_O	0.0
565.593	1.0	go	0.579	Go_X	0.0
568.117	0.3	stopfail	0.927	Go_X	0.0
570.642	1.0	go	0.946	Go_X	1.0
573.166	1.0	go	0.798	Go_O	1.0
575.69	1.0	go	0.794	Go_O	1.0
578.214	1.0	go	0.71	Go_X	1.0
580.738	0.25	stopsuccess	0.0	Go_O	1.0
583.262	1.0	go	0.758	Go_X	0.0
585.787	0.3	stopsuccess	0.0	Go_X	1.0
588.311	1.0	go	0.588	Go_O	0.0
590.835	1.0	go	0.696	Go_O	0.0
593.359	0.35	stopfail	0.78	Go_O	0.0
595.883	1.0	go	0.616	Go_X	0.0
598.408	1.0	go	0.755	Go_X	0.0
600.932	1.0	go	0.751	Go_O	0.0
603.456	1.0	go	0.707	Go_O	0.0
605.98	1.0	go	0.567	Go_X	0.0
608.504	1.0	go	0.675	Go_X	0.0
611.029	1.0	go	0.566	Go_O	0.0
613.553	1.0	go	0.61	Go_X	0.0
616.077	1.0	go	0.501	Go_O	0.0
618.601	1.0	go	0.881	Go_O	0.0
621.125	0.3	stopsuccess	0.0	Go_X	1.0
623.65	1.0	go	0.76	Go_X	0.0
626.174	1.0	go	0.524	Go_O	0.0
628.698	0.35	stopfail	0.744	Go_O	0.0
631.222	1.0	go	0.652	Go_X	0.0
633.746	0.3	stopfail	0.784	Go_X	0.0
636.271	1.0	go	0.0	Go_O	0.0
638.795	1.0	go	0.823	Go_X	0.0
641.319	0.25	stopfail	0.571	Go_O	0.0
643.843	1.0	go	0.759	Go_O	1.0
646.367	0.2	stopsuccess	0.0	Go_X	1.0
648.891	1.0	go	0.726	Go_X	0.0
651.416	1.0	go	0.729	Go_X	0.0
653.94	1.0	go	0.613	Go_O	0.0
656.464	0.25	stopsuccess	0.0	Go_O	1.0
658.988	1.0	go	0.677	Go_X	0.0
661.512	1.0	go	0.625	Go_O	0.0
664.037	1.0	go	0.876	Go_O	0.0
666.561	1.0	go	0.528	Go_X	0.0
669.085	0.3	stopfail	0.964	Go_X	0.0
671.609	1.0	go	0.512	Go_O	0.0
674.133	1.0	go	0.556	Go_X	0.0
676.658	0.25	stopsuccess	0.0	Go_O	1.0
679.182	1.0	go	0.858	Go_X	0.0
681.706	1.0	go	0.63	Go_O	0.0
684.23	1.0	go	0.81	Go_O	0.0
686.754	1.0	go	0.534	Go_X	0.0
689.279	0.3	stopsuccess	0.0	Go_X	1.0
691.803	1.0	go	0.597	Go_O	0.0
694.327	0.35	stopfail	0.729	Go_O	0.0
696.851	1.0	go	0.685	Go_X	0.0
699.375	1.0	go	0.729	Go_X	0.0
701.9	0.3	stopsuccess	0.0	Go_X	1.0
704.424	1.0	go	0.672	Go_O	0.0
706.948	1.0	go	0.828	Go_O	1.0
709.472	1.0	go	0.0	Go_X	0.0
711.996	1.0	go	0.547	Go_O	0.0
714.52	0.35	stopfail	0.727	Go_O	0.0
717.045	1.0	go	0.706	Go_X	0.0
719.569	0.3	stopsuccess	0.0	Go_X	1.0
722.093	1.0	go	0.578	Go_X	0.0
724.617	1.0	go	0.55	Go_O	0.0
727.141	1.0	go	0.978	Go_O	0.0
729.666	1.0	go	0.565	Go_X	0.0
732.19	1.0	go	0.577	Go_X	0.0
734.714	1.0	go	0.605	Go_O	0.0
737.238	0.35	stopfail	0.753	Go_O	0.0
739.762	1.0	go	0.957	Go_X	0.0
742.287	1.0	go	0.847	Go_O	1.0
744.811	0.3	stopfail	0.771	Go_X	0.0
747.335	1.0	go	0.607	Go_O	0.0
749.859	1.0	go	0.563	Go_X	0.0
752.383	0.25	stopsuccess	0.0	Go_O	1.0
754.908	1.0	go	0.45	Go_O	0.0
757.432	1.0	go	0.51	Go_X	0.0
759.956	1.0	go	0.0	Go_X	0.0
762.48	1.0	go	0.646	Go_O	0.0
765.004	0.3	stopfail	0.794	Go_X	0.0
767.529	1.0	go	0.837	Go_O	0.0
770.053	0.25	stopsuccess	0.0	Go_O	1.0
772.577	1.0	go	0.589	Go_X	0.0
775.101	1.0	go	0.784	Go_X	0.0
777.625	1.0	go	0.598	Go_O	0.0
780.149	1.0	go	0.888	Go_O	0.0
782.674	1.0	go	0.763	Go_X	0.0
785.198	0.3	stopsuccess	0.0	Go_X	1.0
787.722	1.0	go	0.883	Go_X	0.0
790.246	1.0	go	0.543	Go_O	0.0
792.77	0.35	stopsuccess	0.0	Go_O	1.0
795.295	0.4	stopfail	0.798	Go_X	0.0
797.819	1.0	go	0.714	Go_O	0.0
800.343	1.0	go	0.63	Go_X	0.0
802.867	1.0	go	0.738	Go_O	0.0
805.391	1.0	go	0.941	Go_X	0.0
807.916	0.35	stopfail	0.688	Go_O	0.0
810.456	1.0	go	0.724	Go_O	1.0
