onset	duration	trial_type	response_time	stim_file	accuracy
0.5799999999999983	1.0	go	0.0	Go_X	0.0
3.1470000000000056	1.0	go	0.945	Go_O	1.0
5.679999999999993	1.0	go	0.626	Go_O	1.0
8.213000000000008	1.0	go	0.618	Go_X	1.0
10.747	1.0	go	0.625	Go_O	1.0
13.280000000000015	1.0	go	0.647	Go_X	1.0
15.813000000000002	0.25	stopsuccess	0.0	Go_O	1.0
18.346000000000018	1.0	go	0.622	Go_X	1.0
20.88000000000001	0.3	stopsuccess	0.0	Go_X	1.0
23.412999999999997	1.0	go	0.457	Go_O	1.0
25.946000000000012	1.0	go	0.663	Go_O	1.0
28.480000000000004	1.0	go	0.547	Go_X	1.0
31.02900000000001	0.35	stopsuccess	0.0	Go_O	1.0
33.563	1.0	go	0.497	Go_O	1.0
36.09600000000002	1.0	go	0.618	Go_X	1.0
38.629000000000005	0.4	stopsuccess	0.0	Go_X	1.0
41.16199999999999	0.45	stopfail	0.482	Go_O	0.0
43.712	1.0	go	0.719	Go_X	1.0
46.245999999999995	1.0	go	0.69	Go_O	1.0
48.77900000000001	0.4	stopsuccess	0.0	Go_X	1.0
51.312	1.0	go	0.851	Go_X	0.0
53.84500000000001	1.0	go	0.574	Go_O	1.0
56.379000000000005	0.45	stopsuccess	0.0	Go_O	1.0
58.91199999999999	1.0	go	0.65	Go_X	1.0
61.44500000000001	1.0	go	0.963	Go_O	1.0
63.979	0.5	stopsuccess	0.0	Go_X	1.0
66.51200000000001	1.0	go	0.647	Go_X	1.0
69.045	1.0	go	0.591	Go_O	1.0
71.57800000000002	0.55	stopsuccess	0.0	Go_O	1.0
74.11200000000001	1.0	go	0.682	Go_X	1.0
76.645	1.0	go	0.717	Go_O	1.0
79.17800000000001	1.0	go	0.634	Go_O	1.0
81.711	1.0	go	0.691	Go_X	1.0
84.24499999999999	1.0	go	0.706	Go_O	1.0
86.778	0.6	stopfail	0.538	Go_X	0.0
89.31099999999999	1.0	go	0.61	Go_X	1.0
91.84400000000001	1.0	go	0.648	Go_X	1.0
94.378	1.0	go	0.569	Go_O	1.0
96.91100000000002	1.0	go	0.633	Go_X	1.0
99.444	1.0	go	0.593	Go_O	1.0
101.97700000000002	0.55	stopfail	0.694	Go_O	0.0
104.51100000000001	1.0	go	0.575	Go_X	1.0
107.044	1.0	go	0.574	Go_O	1.0
109.57700000000001	1.0	go	0.507	Go_O	1.0
112.111	1.0	go	0.675	Go_X	1.0
114.64399999999999	1.0	go	0.906	Go_X	1.0
117.177	1.0	go	0.539	Go_O	1.0
119.71	0.5	stopfail	0.58	Go_X	0.0
122.24400000000001	1.0	go	0.535	Go_O	1.0
124.777	1.0	go	0.666	Go_X	1.0
127.31000000000002	0.45	stopfail	0.558	Go_O	0.0
129.84300000000002	1.0	go	0.564	Go_X	1.0
132.377	0.4	stopsuccess	0.0	Go_X	1.0
134.91000000000003	0.45	stopfail	0.613	Go_O	0.0
137.44300000000004	1.0	go	0.842	Go_O	1.0
139.976	1.0	go	0.687	Go_O	1.0
142.51	1.0	go	0.657	Go_X	1.0
145.043	1.0	go	0.651	Go_X	1.0
147.57600000000002	0.4	stopsuccess	0.0	Go_X	1.0
150.11	1.0	go	0.572	Go_O	1.0
152.659	0.45	stopfail	0.581	Go_O	0.0
155.19300000000004	1.0	go	0.893	Go_O	1.0
157.726	1.0	go	0.623	Go_X	1.0
160.25900000000001	1.0	go	0.667	Go_O	1.0
162.79200000000003	1.0	go	0.613	Go_X	1.0
165.32600000000002	1.0	go	0.55	Go_O	1.0
167.85900000000004	1.0	go	0.608	Go_X	1.0
170.392	1.0	go	0.455	Go_O	1.0
172.92600000000004	1.0	go	0.524	Go_X	1.0
175.459	1.0	go	0.632	Go_O	1.0
177.99200000000002	0.4	stopfail	0.495	Go_X	0.0
180.52500000000003	1.0	go	0.635	Go_X	1.0
183.05900000000003	1.0	go	0.52	Go_X	1.0
