onset	duration	trial_type	response_time	stim_file	accuracy
72.37	1.0	go	0.792	Go_O	0.0
74.895	1.0	stopsuccess	0.0	Go_O	1.0
77.419	1.0	go	0.36	Go_X	0.0
79.943	1.0	stopsuccess	0.0	Go_X	1.0
82.467	1.0	go	0.451	Go_O	0.0
84.991	1.0	go	0.55	Go_X	0.0
87.516	1.0	go	0.566	Go_O	0.0
90.04	1.0	stopfail	0.271	Go_O	0.0
92.564	1.0	go	0.407	Go_X	0.0
95.088	1.0	go	0.287	Go_X	0.0
97.612	1.0	stopfail	0.352	Go_X	0.0
100.137	1.0	go	0.363	Go_O	0.0
102.661	1.0	stopfail	0.376	Go_O	0.0
105.185	1.0	go	0.331	Go_O	0.0
107.709	1.0	stopsuccess	0.0	Go_X	1.0
110.234	1.0	go	0.498	Go_X	0.0
112.758	1.0	stopfail	0.603	Go_O	0.0
115.282	1.0	go	0.651	Go_X	0.0
117.806	1.0	go	0.741	Go_O	0.0
120.33	1.0	go	0.486	Go_X	0.0
122.855	1.0	go	0.278	Go_O	0.0
125.379	1.0	go	0.604	Go_O	0.0
127.903	1.0	go	0.648	Go_X	0.0
130.427	1.0	go	0.62	Go_X	0.0
132.951	1.0	go	0.586	Go_O	0.0
135.476	1.0	go	0.545	Go_O	0.0
138.0	1.0	go	0.507	Go_X	0.0
140.524	1.0	go	0.6	Go_X	0.0
143.048	1.0	stopsuccess	0.0	Go_X	1.0
145.573	1.0	go	0.446	Go_O	0.0
148.097	1.0	go	0.495	Go_O	0.0
150.621	1.0	go	0.629	Go_X	0.0
153.145	1.0	go	0.614	Go_X	0.0
155.669	1.0	go	0.569	Go_O	0.0
158.194	1.0	go	0.461	Go_O	0.0
160.718	1.0	go	0.498	Go_X	0.0
163.242	1.0	go	0.438	Go_X	0.0
165.766	1.0	go	0.728	Go_O	0.0
168.29	1.0	stopsuccess	0.0	Go_O	1.0
170.815	1.0	go	0.489	Go_X	0.0
173.339	1.0	go	0.559	Go_O	0.0
175.863	1.0	stopfail	0.435	Go_X	0.0
178.387	1.0	go	0.383	Go_O	0.0
180.912	1.0	go	0.34	Go_X	0.0
183.436	1.0	stopfail	0.905	Go_O	0.0
185.96	1.0	go	0.695	Go_O	0.0
188.484	1.0	stopfail	0.857	Go_X	0.0
191.008	1.0	go	0.819	Go_X	0.0
193.533	1.0	go	0.59	Go_O	0.0
196.057	1.0	go	0.498	Go_X	0.0
198.581	1.0	go	0.464	Go_O	0.0
201.105	1.0	go	0.495	Go_X	0.0
203.629	1.0	go	0.681	Go_X	0.0
206.154	1.0	go	0.498	Go_O	0.0
208.678	1.0	stopfail	0.661	Go_O	0.0
211.202	1.0	stopfail	0.637	Go_X	0.0
213.726	1.0	go	0.593	Go_O	0.0
216.251	1.0	go	0.588	Go_X	0.0
218.775	1.0	go	0.465	Go_O	0.0
221.299	1.0	go	0.54	Go_X	0.0
223.823	1.0	go	0.464	Go_O	0.0
226.347	1.0	go	0.402	Go_X	0.0
228.872	1.0	go	0.467	Go_O	0.0
231.396	1.0	go	0.443	Go_X	0.0
233.92	1.0	go	0.419	Go_X	0.0
236.444	1.0	go	0.395	Go_O	0.0
238.968	1.0	go	0.37	Go_O	0.0
241.493	1.0	stopfail	0.345	Go_O	0.0
244.017	1.0	go	0.321	Go_X	0.0
246.541	1.0	stopfail	0.297	Go_X	0.0
249.082	1.0	go	0.256	Go_X	0.0
251.606	1.0	go	0.232	Go_O	0.0
254.13	1.0	stopfail	0.208	Go_O	0.0
256.671	1.0	go	0.167	Go_O	0.0
259.196	1.0	go	0.142	Go_X	0.0
261.72	1.0	go	0.118	Go_X	0.0
264.244	1.0	go	0.094	Go_O	0.0
266.768	1.0	stopfail	0.07	Go_X	0.0
269.309	1.0	stopfail	0.029	Go_O	0.0
271.85	1.0	go	0.68	Go_X	0.0
274.374	1.0	go	0.44	Go_O	0.0
276.899	1.0	go	0.434	Go_X	0.0
279.423	1.0	go	0.479	Go_O	0.0
281.947	1.0	go	0.347	Go_X	0.0
284.471	1.0	stopsuccess	0.0	Go_X	1.0
287.012	1.0	stopsuccess	0.0	Go_O	1.0
289.536	1.0	go	0.498	Go_O	0.0
292.061	1.0	go	0.636	Go_O	0.0
294.585	1.0	go	0.405	Go_X	0.0
297.109	1.0	go	0.49	Go_X	0.0
299.633	1.0	go	0.384	Go_O	0.0
302.157	1.0	stopsuccess	0.0	Go_X	1.0
304.682	1.0	stopsuccess	0.0	Go_O	1.0
307.206	1.0	go	0.418	Go_X	0.0
309.73	1.0	go	0.377	Go_O	0.0
312.254	1.0	go	0.724	Go_X	0.0
314.778	1.0	go	0.427	Go_O	0.0
317.303	1.0	go	0.524	Go_O	0.0
319.827	1.0	go	0.536	Go_X	0.0
322.351	1.0	stopsuccess	0.0	Go_X	1.0
324.875	1.0	go	0.752	Go_O	0.0
327.4	1.0	go	0.598	Go_X	0.0
329.924	1.0	go	0.67	Go_O	1.0
332.448	1.0	go	0.412	Go_X	0.0
334.972	1.0	go	0.609	Go_O	0.0
337.496	1.0	go	0.513	Go_X	0.0
340.021	1.0	go	0.563	Go_O	0.0
342.545	1.0	go	0.503	Go_X	0.0
345.069	1.0	stopfail	0.423	Go_O	0.0
347.593	1.0	stopsuccess	0.0	Go_X	1.0
350.117	1.0	stopsuccess	0.0	Go_O	1.0
352.642	1.0	go	0.618	Go_X	0.0
355.166	1.0	stopsuccess	0.0	Go_X	1.0
357.69	1.0	go	0.461	Go_O	0.0
360.214	1.0	go	0.451	Go_O	0.0
362.739	1.0	stopfail	0.488	Go_O	0.0
365.263	1.0	go	0.0	Go_X	0.0
367.787	1.0	go	0.529	Go_X	0.0
370.311	1.0	go	0.57	Go_O	0.0
372.835	1.0	stopsuccess	0.0	Go_X	1.0
375.36	1.0	go	0.575	Go_O	0.0
377.884	1.0	go	0.591	Go_X	0.0
380.408	1.0	go	0.681	Go_X	0.0
382.932	1.0	stopfail	0.363	Go_O	0.0
385.456	1.0	go	0.532	Go_O	0.0
387.981	1.0	go	0.445	Go_O	0.0
390.505	1.0	stopsuccess	0.0	Go_X	1.0
393.029	1.0	go	0.622	Go_X	0.0
395.553	1.0	go	0.555	Go_X	0.0
398.078	1.0	go	0.499	Go_O	0.0
400.602	1.0	go	0.54	Go_X	0.0
403.126	1.0	go	0.508	Go_O	0.0
405.65	1.0	go	0.548	Go_O	0.0
