onset	duration	trial_type	response_time	stim_file	accuracy
58.719	1.0	go	0.933	Go_X	1.0
61.26	1.0	go	0.38	Go_O	1.0
63.784	1.0	go	0.403	Go_O	1.0
66.308	1.0	go	0.301	Go_X	1.0
68.832	1.0	go	0.345	Go_X	1.0
71.357	1.0	go	0.369	Go_O	1.0
73.881	0.25	stopfail	0.398	Go_O	0.0
76.405	1.0	go	0.438	Go_O	1.0
78.929	0.2	stopfail	0.347	Go_X	0.0
81.453	1.0	go	0.386	Go_X	1.0
83.978	1.0	go	0.533	Go_X	1.0
86.502	1.0	go	0.326	Go_O	1.0
89.026	0.15	stopsuccess	0.0	Go_O	1.0
91.55	1.0	go	0.482	Go_O	1.0
94.074	1.0	go	0.304	Go_X	1.0
96.599	0.2	stopsuccess	0.0	Go_X	1.0
99.123	0.25	stopfail	0.303	Go_O	0.0
101.647	1.0	go	0.574	Go_X	1.0
104.171	1.0	go	0.535	Go_O	1.0
106.695	0.2	stopsuccess	0.0	Go_X	1.0
109.22	1.0	go	0.504	Go_X	1.0
111.744	1.0	go	0.494	Go_O	1.0
114.268	0.25	stopsuccess	0.0	Go_O	1.0
116.792	1.0	go	0.332	Go_X	1.0
119.316	1.0	go	0.329	Go_O	1.0
121.841	0.3	stopsuccess	0.0	Go_X	1.0
124.365	1.0	go	0.403	Go_X	1.0
126.889	1.0	go	0.401	Go_O	1.0
129.413	0.35	stopfail	0.467	Go_O	0.0
131.937	1.0	go	0.447	Go_O	0.0
134.462	1.0	go	0.499	Go_X	1.0
136.986	1.0	go	0.529	Go_X	1.0
139.51	1.0	go	0.389	Go_O	1.0
142.034	1.0	go	0.579	Go_O	1.0
144.558	0.3	stopsuccess	0.0	Go_X	1.0
147.083	1.0	go	0.37	Go_X	1.0
149.607	1.0	go	0.965	Go_O	1.0
152.131	1.0	go	0.359	Go_X	1.0
154.655	1.0	go	0.318	Go_O	1.0
157.179	1.0	go	0.369	Go_X	1.0
159.704	0.35	stopfail	0.48	Go_O	0.0
162.228	1.0	go	0.383	Go_X	1.0
164.752	1.0	go	0.48	Go_O	1.0
167.276	1.0	go	0.522	Go_X	1.0
169.8	1.0	go	0.244	Go_O	1.0
172.325	1.0	go	0.517	Go_O	1.0
174.849	1.0	go	0.385	Go_X	1.0
177.373	0.3	stopfail	0.422	Go_X	0.0
179.897	1.0	go	0.448	Go_O	1.0
182.421	1.0	go	0.461	Go_X	0.0
184.946	0.25	stopsuccess	0.0	Go_O	1.0
187.47	1.0	go	0.453	Go_O	1.0
189.994	0.3	stopfail	0.445	Go_X	0.0
192.518	0.25	stopfail	0.277	Go_O	0.0
195.042	1.0	go	0.372	Go_X	1.0
197.567	1.0	go	0.325	Go_O	1.0
200.091	1.0	go	0.468	Go_X	1.0
202.615	1.0	go	0.487	Go_X	1.0
205.139	0.2	stopsuccess	0.0	Go_X	1.0
207.663	1.0	go	0.349	Go_O	1.0
210.188	0.25	stopfail	0.381	Go_O	0.0
212.712	1.0	go	0.498	Go_X	1.0
215.236	1.0	go	0.428	Go_O	1.0
217.76	1.0	go	0.348	Go_X	1.0
220.284	1.0	go	0.571	Go_O	1.0
222.809	1.0	go	0.516	Go_X	1.0
225.333	1.0	go	0.504	Go_O	1.0
227.857	1.0	go	0.565	Go_O	1.0
230.381	1.0	go	0.318	Go_X	1.0
232.906	1.0	go	0.368	Go_O	1.0
235.43	0.2	stopsuccess	0.0	Go_X	1.0
237.954	1.0	go	0.44	Go_X	0.0
240.478	1.0	go	0.381	Go_X	0.0
243.002	1.0	go	0.435	Go_O	0.0
245.527	0.25	stopsuccess	0.0	Go_O	1.0
248.051	1.0	go	0.423	Go_O	1.0
250.575	1.0	go	0.503	Go_X	1.0
253.099	1.0	go	0.627	Go_X	1.0
255.623	1.0	go	0.367	Go_O	1.0
258.148	1.0	go	0.496	Go_X	1.0
260.672	1.0	go	0.468	Go_O	1.0
263.196	0.3	stopsuccess	0.0	Go_X	1.0
265.72	1.0	go	0.539	Go_X	1.0
268.244	1.0	go	0.561	Go_O	1.0
270.769	0.35	stopfail	0.488	Go_O	0.0
273.293	1.0	go	0.382	Go_X	1.0
275.817	1.0	go	0.687	Go_O	1.0
278.341	0.3	stopsuccess	0.0	Go_X	1.0
280.865	1.0	go	0.517	Go_X	1.0
283.39	0.35	stopfail	0.498	Go_O	0.0
285.914	1.0	go	0.443	Go_O	1.0
288.438	1.0	go	0.562	Go_X	1.0
290.962	1.0	go	0.517	Go_O	1.0
293.486	1.0	go	0.463	Go_X	1.0
296.011	1.0	go	0.425	Go_O	1.0
298.535	0.3	stopfail	0.392	Go_X	0.0
301.059	0.25	stopfail	0.26	Go_O	0.0
303.583	1.0	go	0.431	Go_X	1.0
306.107	1.0	go	0.629	Go_O	1.0
308.632	0.2	stopsuccess	0.0	Go_X	1.0
311.156	1.0	go	0.384	Go_X	1.0
313.68	1.0	go	0.487	Go_O	1.0
316.204	1.0	go	0.386	Go_X	1.0
318.728	1.0	go	0.44	Go_O	1.0
