onset	duration	trial_type	response_time	stim_file	accuracy
347.019	1.0	go	0.885	Go_O	1.0
349.593	1.0	go	0.745	Go_X	1.0
352.118	1.0	go	0.773	Go_O	1.0
354.658	1.0	go	0.821	Go_X	1.0
357.183	1.0	go	0.78	Go_O	1.0
359.707	1.0	go	0.812	Go_X	1.0
362.231	0.25	stopsuccess	0.0	Go_O	1.0
364.772	1.0	go	0.695	Go_O	1.0
367.296	0.3	stopsuccess	0.0	Go_X	1.0
369.837	1.0	go	0.604	Go_X	1.0
372.361	1.0	go	0.804	Go_X	1.0
374.886	1.0	go	0.717	Go_O	1.0
377.41	0.35	stopsuccess	0.0	Go_O	1.0
379.951	1.0	go	0.649	Go_O	1.0
382.492	1.0	go	0.789	Go_X	1.0
385.016	0.4	stopsuccess	0.0	Go_X	1.0
387.557	0.45	stopfail	0.599	Go_O	0.0
390.098	1.0	go	0.713	Go_O	1.0
392.622	1.0	go	0.675	Go_X	1.0
395.146	0.4	stopsuccess	0.0	Go_X	1.0
397.67	1.0	go	0.711	Go_X	1.0
400.195	1.0	go	0.754	Go_O	1.0
402.719	0.45	stopsuccess	0.0	Go_O	1.0
405.26	1.0	go	0.74	Go_O	1.0
407.784	1.0	go	0.842	Go_X	1.0
410.325	0.5	stopsuccess	0.0	Go_X	1.0
412.866	1.0	go	0.604	Go_X	1.0
415.39	1.0	go	0.917	Go_O	1.0
417.931	0.55	stopfail	0.714	Go_O	0.0
420.455	1.0	go	0.719	Go_X	1.0
422.979	1.0	go	0.693	Go_O	1.0
425.504	1.0	go	0.749	Go_X	1.0
428.028	1.0	go	0.723	Go_O	1.0
430.569	1.0	go	0.759	Go_O	1.0
433.093	0.5	stopsuccess	0.0	Go_X	1.0
435.634	1.0	go	0.643	Go_X	1.0
438.158	1.0	go	0.791	Go_X	1.0
440.682	1.0	go	0.768	Go_O	1.0
443.207	1.0	go	0.725	Go_O	1.0
445.748	1.0	go	0.724	Go_X	1.0
448.272	0.55	stopsuccess	0.0	Go_O	1.0
450.796	1.0	go	0.82	Go_O	1.0
453.337	1.0	go	0.515	Go_X	1.0
455.861	1.0	go	0.755	Go_O	1.0
458.385	1.0	go	0.358	Go_X	1.0
460.909	1.0	go	0.922	Go_X	1.0
463.434	1.0	go	0.705	Go_O	1.0
465.958	0.6	stopfail	0.754	Go_X	0.0
468.482	1.0	go	0.711	Go_X	1.0
471.006	1.0	go	0.827	Go_O	1.0
473.547	0.55	stopsuccess	0.0	Go_O	1.0
476.088	1.0	go	0.739	Go_X	1.0
478.629	0.6	stopsuccess	0.0	Go_X	1.0
481.17	0.65	stopfail	0.76	Go_O	0.0
483.694	1.0	go	0.824	Go_O	1.0
486.218	1.0	go	0.727	Go_X	1.0
488.745	1.0	go	0.0	Go_O	0.0
491.267	1.0	go	0.761	Go_X	1.0
493.808	0.6	stopfail	0.788	Go_X	0.0
496.332	1.0	go	0.704	Go_O	1.0
498.856	0.55	stopsuccess	0.0	Go_O	1.0
501.38	1.0	go	0.738	Go_X	1.0
503.905	1.0	go	0.915	Go_O	1.0
506.446	1.0	go	0.0	Go_O	0.0
508.987	1.0	go	0.689	Go_X	1.0
511.527	1.0	go	0.686	Go_O	1.0
514.052	1.0	go	0.834	Go_X	1.0
516.576	1.0	go	0.804	Go_O	1.0
519.1	1.0	go	0.883	Go_X	1.0
521.624	1.0	go	0.855	Go_O	1.0
524.149	0.6	stopsuccess	0.0	Go_X	1.0
526.69	1.0	go	0.68	Go_X	1.0
529.23	1.0	go	0.693	Go_X	1.0
531.771	1.0	go	0.755	Go_O	1.0
534.296	0.65	stopfail	0.764	Go_O	0.0
536.836	1.0	go	0.661	Go_O	1.0
539.361	1.0	go	0.641	Go_X	1.0
541.885	1.0	go	0.845	Go_X	1.0
544.426	1.0	go	0.846	Go_O	1.0
546.95	1.0	go	0.868	Go_O	1.0
549.474	1.0	go	0.865	Go_X	1.0
551.998	0.6	stopsuccess	0.0	Go_X	1.0
554.523	1.0	go	0.751	Go_X	1.0
557.064	1.0	go	0.938	Go_O	1.0
559.605	0.65	stopsuccess	0.0	Go_O	1.0
562.146	1.0	go	0.773	Go_X	1.0
564.67	1.0	go	0.798	Go_O	1.0
567.211	0.7	stopsuccess	0.0	Go_X	1.0
569.752	1.0	go	0.722	Go_O	1.0
572.276	0.75	stopfail	0.741	Go_O	0.0
574.817	1.0	go	0.806	Go_X	1.0
577.358	1.0	go	0.86	Go_O	1.0
579.882	1.0	go	0.923	Go_X	1.0
582.406	1.0	go	0.784	Go_O	1.0
584.947	1.0	go	0.769	Go_X	1.0
587.471	0.7	stopsuccess	0.0	Go_X	1.0
590.012	0.75	stopfail	0.782	Go_O	0.0
592.553	1.0	go	0.54	Go_O	1.0
595.094	1.0	go	0.754	Go_X	1.0
597.635	0.7	stopfail	0.479	Go_X	0.0
600.176	1.0	go	0.838	Go_O	1.0
602.717	1.0	go	0.806	Go_X	1.0
605.241	1.0	go	0.922	Go_X	1.0
607.782	1.0	go	0.0	Go_O	0.0
610.306	1.0	go	0.729	Go_X	1.0
612.847	1.0	go	0.842	Go_O	1.0
615.371	0.65	stopsuccess	0.0	Go_O	1.0
617.912	1.0	go	0.613	Go_X	1.0
620.436	1.0	go	0.765	Go_O	1.0
622.961	1.0	go	0.853	Go_X	1.0
625.485	1.0	go	0.944	Go_O	1.0
628.026	1.0	go	0.0	Go_O	0.0
630.55	0.7	stopfail	0.552	Go_X	0.0
633.091	1.0	go	0.832	Go_X	1.0
635.615	1.0	go	0.742	Go_O	1.0
638.139	1.0	go	0.616	Go_X	1.0
640.664	1.0	go	0.779	Go_O	1.0
643.204	0.65	stopfail	0.748	Go_O	0.0
645.745	1.0	go	0.665	Go_X	1.0
648.27	1.0	go	0.687	Go_X	1.0
650.794	0.6	stopfail	0.661	Go_X	0.0
653.335	1.0	go	0.606	Go_O	1.0
655.859	0.55	stopsuccess	0.0	Go_O	1.0
658.4	1.0	go	0.685	Go_X	1.0
660.924	1.0	go	0.693	Go_O	1.0
663.448	1.0	go	0.637	Go_X	1.0
665.989	1.0	go	0.672	Go_O	1.0
668.513	1.0	go	0.0	Go_O	0.0
671.054	1.0	go	0.553	Go_X	1.0
673.579	1.0	go	0.0	Go_X	0.0
676.103	0.6	stopfail	0.681	Go_X	0.0
678.644	1.0	go	0.771	Go_O	1.0
681.168	1.0	go	0.689	Go_X	1.0
683.692	1.0	go	0.0	Go_O	0.0
686.216	0.55	stopfail	0.731	Go_O	0.0
688.741	1.0	go	0.542	Go_O	1.0
691.265	1.0	go	0.586	Go_X	1.0
693.789	1.0	go	0.606	Go_X	1.0
696.313	1.0	go	0.0	Go_O	0.0
698.854	0.5	stopsuccess	0.0	Go_X	1.0
701.395	1.0	go	0.679	Go_O	1.0
703.919	1.0	go	0.79	Go_X	1.0
706.46	0.55	stopfail	0.593	Go_O	0.0
709.001	1.0	go	0.546	Go_O	1.0
711.525	1.0	go	0.584	Go_X	1.0
714.05	0.5	stopfail	0.535	Go_X	0.0
716.591	1.0	go	0.615	Go_O	1.0
719.131	1.0	go	0.667	Go_X	1.0
721.672	0.45	stopsuccess	0.0	Go_O	1.0
724.197	1.0	go	0.539	Go_O	1.0
726.738	1.0	go	0.531	Go_X	1.0
729.265	1.0	go	0.599	Go_X	1.0
731.786	1.0	go	0.696	Go_O	1.0
734.327	1.0	go	0.797	Go_O	1.0
736.851	1.0	go	0.741	Go_X	1.0
739.375	0.5	stopsuccess	0.0	Go_X	1.0
741.916	1.0	go	0.581	Go_X	1.0
744.441	0.55	stopfail	0.69	Go_O	0.0
746.981	1.0	go	0.532	Go_O	1.0
749.506	1.0	go	0.561	Go_O	1.0
752.03	1.0	go	0.737	Go_X	1.0
754.571	1.0	go	0.71	Go_O	1.0
757.095	1.0	go	0.713	Go_X	1.0
759.619	0.5	stopsuccess	0.0	Go_X	1.0
762.16	1.0	go	0.61	Go_X	1.0
764.684	1.0	go	0.704	Go_O	1.0
767.225	1.0	go	0.743	Go_O	1.0
769.75	0.55	stopfail	0.653	Go_O	0.0
772.274	0.5	stopfail	0.573	Go_X	0.0
774.815	0.45	stopsuccess	0.0	Go_O	1.0
777.356	1.0	go	0.769	Go_X	1.0
779.88	0.5	stopsuccess	0.0	Go_X	1.0
782.421	1.0	go	0.635	Go_O	1.0
784.945	1.0	go	0.757	Go_X	1.0
787.486	1.0	go	0.724	Go_X	1.0
790.01	1.0	go	0.76	Go_O	1.0
792.551	1.0	go	0.778	Go_X	1.0
795.075	1.0	go	0.72	Go_O	1.0
797.616	1.0	go	0.606	Go_O	1.0
800.157	1.0	go	0.639	Go_X	1.0
802.681	0.55	stopsuccess	0.0	Go_O	1.0
805.206	1.0	go	0.723	Go_X	1.0
807.73	1.0	go	0.914	Go_O	1.0
810.254	0.6	stopfail	0.78	Go_X	0.0
812.795	1.0	go	0.705	Go_X	1.0
815.336	1.0	go	0.925	Go_O	1.0
817.86	1.0	go	0.644	Go_X	1.0
820.384	1.0	go	0.614	Go_O	1.0
822.909	1.0	go	0.593	Go_O	1.0
825.433	0.55	stopsuccess	0.0	Go_O	1.0
827.974	1.0	go	0.56	Go_X	1.0
830.498	1.0	go	0.583	Go_O	1.0
833.022	1.0	go	0.556	Go_X	1.0
835.546	0.6	stopfail	0.58	Go_X	0.0
838.087	1.0	go	0.563	Go_X	1.0
840.611	0.55	stopfail	0.558	Go_O	0.0
843.152	1.0	go	0.552	Go_O	1.0
845.677	1.0	go	0.63	Go_O	1.0
848.201	1.0	go	0.564	Go_X	1.0
850.742	1.0	go	0.681	Go_O	1.0
853.266	1.0	go	0.68	Go_X	1.0
855.79	1.0	go	0.821	Go_X	1.0
858.331	1.0	go	0.844	Go_O	1.0
860.855	0.5	stopsuccess	0.0	Go_X	1.0
863.396	1.0	go	0.696	Go_O	1.0
865.937	1.0	go	0.709	Go_X	1.0
868.461	1.0	go	0.844	Go_O	1.0
870.986	1.0	go	0.597	Go_X	1.0
873.51	0.55	stopfail	0.692	Go_O	0.0
876.051	1.0	go	0.51	Go_O	1.0
878.575	0.5	stopfail	0.45	Go_X	0.0
881.116	1.0	go	0.626	Go_X	1.0
883.64	1.0	go	0.618	Go_X	1.0
886.164	0.45	stopsuccess	0.0	Go_O	1.0
888.705	1.0	go	0.513	Go_O	1.0
891.229	1.0	go	0.816	Go_X	1.0
893.754	1.0	go	0.677	Go_O	1.0
896.295	1.0	go	0.821	Go_X	1.0
898.819	1.0	go	0.863	Go_O	1.0
901.36	1.0	go	0.0	Go_O	0.0
903.901	1.0	go	0.595	Go_X	1.0
906.425	1.0	go	0.932	Go_X	1.0
908.949	1.0	go	0.751	Go_O	1.0
911.473	1.0	go	0.576	Go_X	1.0
913.998	0.5	stopsuccess	0.0	Go_X	1.0
