onset	duration	trial_type	response_time	stim_file	accuracy
108.867	1.0	go	0.497	Go_O	1.0
111.391	1.0	go	0.33	Go_X	1.0
113.915	1.0	go	0.282	Go_O	1.0
116.439	1.0	go	0.721	Go_X	1.0
118.964	1.0	go	0.484	Go_O	1.0
121.488	1.0	go	0.205	Go_X	1.0
124.012	0.25	stopfail	0.233	Go_O	0.0
126.536	1.0	go	0.26	Go_O	0.0
129.06	0.2	stopfail	0.207	Go_X	0.0
131.585	1.0	go	0.422	Go_X	1.0
134.109	1.0	go	0.368	Go_X	1.0
136.633	1.0	go	0.239	Go_O	1.0
139.157	0.15	stopsuccess	0.0	Go_O	1.0
141.681	1.0	go	0.363	Go_O	1.0
144.206	1.0	go	0.425	Go_X	0.0
146.73	0.2	stopsuccess	0.0	Go_X	1.0
149.254	0.25	stopfail	0.334	Go_O	0.0
151.778	1.0	go	0.342	Go_O	1.0
154.302	1.0	go	0.746	Go_X	1.0
156.827	0.2	stopsuccess	0.0	Go_X	1.0
159.351	1.0	go	0.438	Go_X	1.0
161.875	1.0	go	0.418	Go_O	1.0
164.399	0.25	stopfail	0.329	Go_O	0.0
166.94	1.0	go	0.299	Go_X	1.0
169.464	1.0	go	0.421	Go_O	1.0
171.989	0.2	stopsuccess	0.0	Go_X	1.0
174.513	1.0	go	0.435	Go_X	1.0
177.037	1.0	go	0.64	Go_O	1.0
179.561	0.25	stopfail	0.389	Go_O	0.0
182.102	1.0	go	0.414	Go_O	1.0
184.626	1.0	go	0.368	Go_X	1.0
187.15	1.0	go	0.43	Go_X	1.0
189.675	1.0	go	0.347	Go_O	1.0
192.199	1.0	go	0.368	Go_X	1.0
194.723	0.2	stopsuccess	0.0	Go_X	1.0
197.247	1.0	go	0.34	Go_O	1.0
199.771	1.0	go	0.356	Go_O	1.0
202.296	1.0	go	0.378	Go_X	1.0
204.82	1.0	go	0.376	Go_X	1.0
207.344	1.0	go	0.366	Go_O	1.0
209.868	0.25	stopfail	0.378	Go_O	0.0
212.392	1.0	go	0.312	Go_X	1.0
214.917	1.0	go	0.305	Go_O	1.0
217.441	1.0	go	0.276	Go_O	0.0
219.965	1.0	go	0.386	Go_X	1.0
222.489	1.0	go	0.368	Go_O	1.0
225.013	1.0	go	0.359	Go_X	1.0
227.538	0.2	stopsuccess	0.0	Go_X	1.0
